spotifyid,link,genre,notes
0VwfuJOJJuq27z3Ja3TToC,https://p.scdn.co/mp3-preview/f532d88d0e966826cb5512089d1d428b2877ed35,Jazz / Blues,
0LWkEQ1O7ehADJqBkQzDRg,https://p.scdn.co/mp3-preview/9b7611c5e4c4f0251cfcdfb0db9e9c3993f3315e,Country / Folk,
2Yur2ldjEiHTYtrA7YQOPa,https://p.scdn.co/mp3-preview/7061d51a5e1fa363e77c7c0a49f62b754e75c510,Instrumental,
3pqMxMA1GzJEWto4aTH1xT,https://p.scdn.co/mp3-preview/a8c213cc7d486a6269b902f45c0b83e61b650e7b,Soul / Funk / Disco,
426iqvsLVSgvInJiS9zQv4,https://p.scdn.co/mp3-preview/bd1110faa38f14219cd40673aade588058932342,Country / Folk,
1PPqfN1tcqW4dMwq8UCzm0,https://p.scdn.co/mp3-preview/3a8948d844e337096118fdb46ca4eb62a43073a1,Country / Folk,
7jVecgNJXmJH06fKNJFRLa,https://p.scdn.co/mp3-preview/c387d80ac1f0ae62ed094f496381cebc4fc2005d,Rock / Pop,
3VGB0kcmPfTKdlR4tMka0Z,https://p.scdn.co/mp3-preview/95c542679d00f1574dea8d1c3a5a40fd93515afc,Instrumental,
5MqmjwHPEKWN17R1OYDokZ,https://p.scdn.co/mp3-preview/95c212f908fac92acd14414f2b11fe5b93c3a01a,Country / Folk,
1tFojlpESsSoHtCs1F9mDX,https://p.scdn.co/mp3-preview/ed6fc78238e51871862710eb90a413d9ab397c23,Country / Folk,
1iTozF0reCPisexjFloJg5,https://p.scdn.co/mp3-preview/0e9b552dbcca52392e2500f6e42692ba456bbb10,Soul / Funk / Disco,
0zJEMveI2RvFM7UupsV14G,https://p.scdn.co/mp3-preview/052a451093f3c47e907512bb1d01c2d59ae8de0e,Country / Folk,
45rM5EBlas7XgncKuntSEJ,https://p.scdn.co/mp3-preview/d5b4ed77a3d25f5328ae6256021b75b0c31ea555,Reggae,
0lilVU8pOaNLIC49wjV7oj,https://p.scdn.co/mp3-preview/3bcf83bd6eecbac0f794ef03b1996ae937957214,Reggae,
3M9hIZ4c1SzEyUNKQmdPcq,https://p.scdn.co/mp3-preview/8188cf9f266e14084a51ca08a6b320062bb54b44,Country / Folk,
5fPHWOd2VCHvi7TofeahZB,https://p.scdn.co/mp3-preview/fa2c4eba33f87d9dc306dd513374e9d9af65935e,Country / Folk,
5UkhrPxmxr7dcx63IWcxSL,https://p.scdn.co/mp3-preview/5c46ff79be8d8d7204a3bd41ce591fd546c0c196,Soul / Funk / Disco,
6NzGDCe72tBAef8Rwd1lO7,https://p.scdn.co/mp3-preview/621f7370330aec7b65988c776542351857138f84,Rock / Pop,
7BzhqmRj3iOZXqMHqiifHr,https://p.scdn.co/mp3-preview/949b7ef6586560b5e414c1db163583b33d6df824,Country / Folk,
20XZI82YjNZxdAzTxxRVUr,https://p.scdn.co/mp3-preview/265aae02a44796c4dbe995d9a29f32d46e19b66d,Hip-Hop / R&B,
3K8fFvAftIaFQkggqqkDrC,https://p.scdn.co/mp3-preview/e0214c995a293ed3a54e7ceb3e7816506e6ec302,Rock / Pop,
1bx67YXGhRHKCVt08brCHG,https://p.scdn.co/mp3-preview/9fe783569d77dd3f9714704917a97f70e881fff1,Rock / Pop,
0meFv4w3bUaZYkKvz5kWHo,https://p.scdn.co/mp3-preview/347090b63511cf765dcad3c3c1e4768277f77290,Jazz / Blues,
1q8dsMwuk4VtaZP5rh2LHO,https://p.scdn.co/mp3-preview/4244f70bbc891a26aca21fccb0cc2e9dee5ffce0,Jazz / Blues,
6AjWbJz8QNptItYgBAphJo,https://p.scdn.co/mp3-preview/954dbc1ef38110eb86fb6931de9fc9f199319e7c,Instrumental,
60PhbrEYQ9530ySRteVpYQ,https://p.scdn.co/mp3-preview/242062be7f1cf10f91e6032942a91f2b853461f3,Instrumental,
3ulnIH0oEer9cojkNXMwjQ,https://p.scdn.co/mp3-preview/1bb83ff75a45e979c1f813a32ed6d971cf53c80f,Hip-Hop / R&B,
1JS1eAUxR01EZGZSODlNR6,https://p.scdn.co/mp3-preview/c000351d9e73da598a2905de91594b8247e5c59f,Rock / Pop,
4t0y4M6CkEcpV9fZhkLeoI,https://p.scdn.co/mp3-preview/cebf82600f36661c01857d06713943d8d0ea4666,Soul / Funk / Disco,
3xNFDAwFL9hn5tHRJDBZDg,https://p.scdn.co/mp3-preview/3fa4caed26e0256188c7bc549ae577a38fdda26c,Rock / Pop,
5Xv84adBtzqqUu0Mroa1hE,https://p.scdn.co/mp3-preview/95f77b9799c7db0b856f85b88a3f0eafc319f8de,Instrumental,
3uGRHIY6abyeShN1boJV4T,https://p.scdn.co/mp3-preview/b9e0f3f37c006b731a172e06264a79e9bd94405a,Soul / Funk / Disco,
0tFtCE6cGctX6zNLti4zP2,https://p.scdn.co/mp3-preview/5b7f2733dfc6d5618f4554512cd10c4af3b58d03,Rock / Pop,
4kQgvqFVKSd0huKtCiIr8H,https://p.scdn.co/mp3-preview/69bd7403f63cd2ddc76ae4187eff7b626b32df6c,Instrumental,
6EZSCgn80pOpfJQMxNVaAe,https://p.scdn.co/mp3-preview/6728c5e9d9cd595656f37a9f36a205197ec90492,Rock / Pop,
0GQXDeYx133AYvGj1BeQK3,https://p.scdn.co/mp3-preview/3d7786f350d7310844440cbe3abafbf02e53c9e6,Reggae,
2qqYjSMnvbrYpLQnBXfGev,https://p.scdn.co/mp3-preview/82bf127c80d70b6cfa1c01fefc6618971d0354b4,Soul / Funk / Disco,
2fVkA6aLOoLXgxRjbnePsR,https://p.scdn.co/mp3-preview/b184777027064c4fb842be1d4646edf3d56d4e3a,Rock / Pop,
7FCkzASbqSaHMLpdHDZkRn,https://p.scdn.co/mp3-preview/15f5546260c66aaf796ed7b5343b9a2106550eb8,Soul / Funk / Disco,
1IKJz8AZIupdvQKhm70ywA,https://p.scdn.co/mp3-preview/6eac5eb23c627606a3a29f262bc0ebe14d41bd09,Rock / Pop,
6sFfJyEP12TbOPU4dDH2Mz,https://p.scdn.co/mp3-preview/ba9a4c134f822b74d18196cd766cfb3df4578b0c,Rock / Pop,
1x4YVTOktcHSiWhtdlfb0T,https://p.scdn.co/mp3-preview/a684039d2c5478ecde2580af102222af19ff9caa,Jazz / Blues,
62a15mOykbzvUzcy4BBtnj,https://p.scdn.co/mp3-preview/a7934dd6226c4ab0cdb07eca93abc3e5e42c66e8,Rock / Pop,
25Wwng2tsiWFgYD4VwwWEO,https://p.scdn.co/mp3-preview/b700f3b6977e07528327501777c2475e379a3449,Jazz / Blues,
1dJYvmPsm2HQ4FcuVZ8pPT,https://p.scdn.co/mp3-preview/7041ce5f50efd1bea3efab4e1e5b6844b1b8acbc,Rock / Pop,
5tg2S8cQZBnVpWrXuSkfCX,https://p.scdn.co/mp3-preview/00e66d2ebb5aeae1f2d4f3b79ec78dc029e5c96b,Instrumental,
4q6fIlekXfXFZJNbwxvdXE,https://p.scdn.co/mp3-preview/010d6db9eb231c99363658b1dfa4de07b13d3254,Instrumental,
5JNGLEx03Suk9jV0kVZNdh,https://p.scdn.co/mp3-preview/0d0bea5f52d1f6f3cbce8f0e7c55d9112063e6fc,Rock / Pop,
3UN87zQTXKRv7uQfdgQ8rH,https://p.scdn.co/mp3-preview/c0bc95aa9056acc55c63013b57e899a7cdbde3e1,Rock / Pop,
70Bo1ycbnjb6a8WzGLpm58,https://p.scdn.co/mp3-preview/86f38f2b599bd56c922f4913f0185e72347a5d39,Rock / Pop,
6ZXBY8JcFUMuzE6OdEIjhL,https://p.scdn.co/mp3-preview/e548a8a5651bc5c21a10910652aab013cefa0127,Instrumental,
6jcrLydBhDWLkzyH0RkPTb,https://p.scdn.co/mp3-preview/dddf4ad04553bf4ac706bfde507f004e1545748d,Country / Folk,
7pc4rWOLWsaZYvrI6Q9PRU,https://p.scdn.co/mp3-preview/21283b8ede8bf9067b2e0c448e8343732ef53184,Soul / Funk / Disco,
6n9uePbHvgzv2hRiWaM6Z8,https://p.scdn.co/mp3-preview/96c06282278dd561aa603e75ed87db6a5f379989,Jazz / Blues,
7mVrhApVgBufCuI75AZrsf,https://p.scdn.co/mp3-preview/79bbe47ef0d585a288e4e27b99016c81b500805b,Instrumental,
0soJHnUdEQdJAPT04TnReE,https://p.scdn.co/mp3-preview/6efb89118aeef4f9efedd1dc0559d1234255aaad,Rock / Pop,
5b3YexIhvUqvHcTC7ZuPZz,https://p.scdn.co/mp3-preview/d2d6da4fa169a2d7a78bc8e9c3b9e7b93ef00832,Country / Folk,
2ctCBqLcv8nlkgj9vEkpPt,https://p.scdn.co/mp3-preview/d954d025b82ca5de196e4538cc57fbafeea7f61e,Instrumental,
3kdVgR8OIKe737hLNatbaH,https://p.scdn.co/mp3-preview/cf50ab17502b8b69fbb2652c577e3553afe4b6ff,Jazz / Blues,
1zT0IDHqvvCsGRNPsvnQo8,https://p.scdn.co/mp3-preview/c3edc44c6dde1216591ef1e05aa6b8939c150fb9,Jazz / Blues,
0bDXhOC1wHjcXfQjMnLgSC,https://p.scdn.co/mp3-preview/fa37d6aa4f30cfe5b513049acd180a209103cd75,Country / Folk,
217wg0xOuvaIIdG30L360W,https://p.scdn.co/mp3-preview/e0bac3306b24ad40573bb84acce5334bc7a2926c,Jazz / Blues,
3xEvrL5Bb8WKsdN8RBwtLu,https://p.scdn.co/mp3-preview/17d67c708f48876da63a965460173b5197fad96d,Country / Folk,
5NGMFMuOV7xg04pAHEmgBZ,https://p.scdn.co/mp3-preview/c5ba57320860ed0685c9ac95d8c81bee0dc72790,Country / Folk,
1IVbbCh7F36w6cZbY8tWBf,https://p.scdn.co/mp3-preview/bf17a8f9865705fd2aeaf2ad9c3a3dc569ecd5ee,Jazz / Blues,
79siVg1YEYzyyUzicganNr,https://p.scdn.co/mp3-preview/1400fa5be0c384f6c4636371046f06c4e3461ede,Rock / Pop,
6dTWqSoaXq1vFX07qo2VEw,https://p.scdn.co/mp3-preview/61b49838470a4fc77da8157dab4a7a987d06724c,Country / Folk,
6rJYybSTSvKHZ2DFJIbC1H,https://p.scdn.co/mp3-preview/dbaf36ed534a8f5f88582cef157707a07d26868d,Rock / Pop,
0c5Yy8zt7E433jqYk0QBEw,https://p.scdn.co/mp3-preview/7d984078d0ffe303e830539958b53609d391b325,Rock / Pop,
2caiD1yLnFqoO22CPmekRh,https://p.scdn.co/mp3-preview/a16fda8d24242bbed2f86fa2cb29effd0cf90cbd,Country / Folk,
790l79w61xzq7hvcvaSS1c,https://p.scdn.co/mp3-preview/43579e910c1f477a01e70dee2ef80d290eec904e,Rock / Pop,
3kRHQTe6UO9n0x7DN9Mk5k,https://p.scdn.co/mp3-preview/6dadbc44f6f4ee97e2ae6992ce6301cc84c0a6a4,Rock / Pop,
0cS8YerP4HfaTmtR5G2FYl,https://p.scdn.co/mp3-preview/5c7864543780625c594031cb8aefe076d2d5369e,Instrumental,
2fqjgezgOzDlfc4HOEwHKr,https://p.scdn.co/mp3-preview/a1dabbb7fd2cdd4722442a3d640bf190c055a84d,Soul / Funk / Disco,
3yUj3XlN8sKddCDs51sCCJ,https://p.scdn.co/mp3-preview/27fc2c6dc63e66eb605cac0fa0e10a784e90dc1e,Soul / Funk / Disco,
6f4HkPpPt53JHNj0e7473y,https://p.scdn.co/mp3-preview/235b7942ab64ecea9e66f451064cf0a0735011a0,Instrumental,
2V2U1qJKCfnYRTzSBbfx0w,https://p.scdn.co/mp3-preview/407b1407681a47d03064d80ae2e329483901144d,Jazz / Blues,
7msX8ViUOJ0oO1KlCoZV1a,https://p.scdn.co/mp3-preview/ca42678896c06bcdd8f8f26059f78e3235f9ed06,Jazz / Blues,
5h9Sbw8glGgmA5xW9oEe3E,https://p.scdn.co/mp3-preview/0c227580a6e37f11ffdc58d9af174d35d125ff1f,Soul / Funk / Disco,
40iN3ooJgPL9rYh48QDXjv,https://p.scdn.co/mp3-preview/f7865b3c29ed2ef4756adaaa8c272b6de32fadbe,Instrumental,
3kJbIADuvp8AY9reh0x4tl,https://p.scdn.co/mp3-preview/23027257b3f4ee655344254cba2cba2079ec6f17,Classical,
2QAd1DwchgyjRxfEYLoWGq,https://p.scdn.co/mp3-preview/6399d34c046239e8aba512f2ce89d6c41714ea29,Jazz / Blues,
1oeqI0ICL2bkb1bJaVd5R3,https://p.scdn.co/mp3-preview/c73df0a3e4fff22a76172f26b3ea84b2286f05e0,Jazz / Blues,
1NcHL9mZJaZPB9R8YaRyJD,https://p.scdn.co/mp3-preview/33cb33b17a8581160589136bae23439dfd4d9c3a,Soul / Funk / Disco,
1vlG1j58uXdtF4wV0rqCO6,https://p.scdn.co/mp3-preview/a70c2f0734ee20248c01d370ced25076d8d708c0,Jazz / Blues,
7wiKXNGQ2X8wey2zsGACQk,https://p.scdn.co/mp3-preview/dba09fc1802dc090419288ad70d5e1dd90fa20e4,Soul / Funk / Disco,
7tfGSQ1mPCIbBRMUwJgwzr,https://p.scdn.co/mp3-preview/98d2e580a4fd77d60c5e1c4d68667e86c83b5c67,Instrumental,
63SpoYgRRzC1pT2pd4OtKz,https://p.scdn.co/mp3-preview/0c410081ba042faa638e4bf96d49d282e55c8313,Instrumental,
1dN5DXM88pr0FNZIqJF6r7,https://p.scdn.co/mp3-preview/43228f22969cad4927c1d79ef40e008cce53f8b4,Jazz / Blues,
4n5sHud3KUnqq1UunlAivg,https://p.scdn.co/mp3-preview/79a7eb6f04bcdd2414405e4de09606f3a64552bf,Jazz / Blues,
1hyOi3wzVKSS9ri0gxmNQr,https://p.scdn.co/mp3-preview/878f54a1031018947f8916ab092b30af600d7722,Jazz / Blues,
2PYiXAc89bAkuN3y1XUWMf,https://p.scdn.co/mp3-preview/2cef8dc7631a1afbc850c38ba503f29ad5b977de,Rock / Pop,
1zv6kJFyYoAITbRJMGnkZI,https://p.scdn.co/mp3-preview/d7edd76834e43110fd3d1ef45535750a3028c200,Hip-Hop / R&B,
51eXd2jTmr9tEh5gZCWFeM,https://p.scdn.co/mp3-preview/12d53b9b58bd87eec03643538040b7b87b7f31e4,Instrumental,
1RWSN4fTU7jMHdETacYBCN,https://p.scdn.co/mp3-preview/06469381ffedb340fcff743d58976d8da384bc0c,Jazz / Blues,
2rLP81pwfNqXS8dI1APAZ9,https://p.scdn.co/mp3-preview/0b86b2b0b5ff66bedf59547c16641077eb596f57,Classical,
20JvZdlZh1Sh186D0s3bRJ,https://p.scdn.co/mp3-preview/5ec87345765994b9b01f3bb78f205f9471f129dc,Soul / Funk / Disco,
5lW1ycqMeuopDMeQQWVqbf,https://p.scdn.co/mp3-preview/0089a56ee093b749c5b99d8c29d5f96a413ae33d,Rock / Pop,
0UKHKuH42FkgZCe2zUiHdx,https://p.scdn.co/mp3-preview/e522180fce132a52d87b92e17c4c65aec1e4bdb3,Jazz / Blues,
5HgxZNOb4x3QsNhr2AV0PT,https://p.scdn.co/mp3-preview/c88331b0cc14392f4f46a5e5c98b68fe79011a24,Instrumental,
6d2UAuosG6P8dqqzjM6ebZ,https://p.scdn.co/mp3-preview/192f4da662853ee196a6ed2303b8c377eab4b89c,Instrumental,
6Y2papk4f0i99xnUkvm9Dt,https://p.scdn.co/mp3-preview/6624950f88a494c0c6296fcf9a23a0cde3d47afa,Rock / Pop,
3SM6vjZAGUCoNDep8aHqqA,https://p.scdn.co/mp3-preview/94f9fc1b08239a1bf17397057565470682265827,Jazz / Blues,
1K8QNjzT2gXI589N0fD3Sh,https://p.scdn.co/mp3-preview/5cab9f7c7323da1f09b3a03e1d8a9e870d129c03,Jazz / Blues,
4B2V8rjciD50eW0E3aOHJm,https://p.scdn.co/mp3-preview/293e24c4ea4f6c45082e643b593d0817a93fd3f4,Jazz / Blues,
6X54CBSocSRrhDJ3TqrKDf,https://p.scdn.co/mp3-preview/a969f8ae81cb65565d94c7dc49013933c45da3b5,Rock / Pop,
5UBQjJMhrFCwUy1Zs3r89E,https://p.scdn.co/mp3-preview/cf2ab2e5fb4e29b7f9caf83875f8391599c9ba07,Soul / Funk / Disco,
2XLfVAcSfBQklXAp1ExsjP,https://p.scdn.co/mp3-preview/6e2da57456f7f956464e5c3011a52fd01082407d,Classical,
5xgregQDU763YAsmLVLqOx,https://p.scdn.co/mp3-preview/a0ee377bf119b1ff13a045ed6f59f2eadb1db078,Jazz / Blues,
3Ou9BDByMyIgGfnnOwhopQ,https://p.scdn.co/mp3-preview/a3a818c8aa8f56d5465000c1bfb4a964c9a1572c,Soul / Funk / Disco,
3RwAJANpvQw5Eq3pNHIReI,https://p.scdn.co/mp3-preview/96ea2e292d9d01d7c74cdb0f4caa5b94d9c15c42,Rock / Pop,
5jQQ8RsP718xQguwdCvomo,https://p.scdn.co/mp3-preview/5872a1470747ef39b122d32a6f9b16644e7252ad,Classical,
6IAEo0R7qhiUQfc1nSs5FX,https://p.scdn.co/mp3-preview/eb473b2a86f774a6aeedb581dd12cdb742ff9393,Hip-Hop / R&B,
1e0bvbT3QsSZcuO7N5fnfB,https://p.scdn.co/mp3-preview/034717e850790a49d0e1ef7d7ce07594c4216618,Jazz / Blues,
3AUmQiJYTFNCZTbCWbP0rr,https://p.scdn.co/mp3-preview/8cbaec12bf6239c4d00db095102a8cb0224faab4,Jazz / Blues,
3UjlBLkLhf4OOBQtUkG6Gg,https://p.scdn.co/mp3-preview/b1c5ae355db6c72a66c22b52b040337abcba69ec,Soul / Funk / Disco,
5ezHdhDKacRGgnp6MtjS8o,https://p.scdn.co/mp3-preview/503af70e1fbd9f57bb99e7535c859ba80578976e,Other,
5iFCRXGwwRXaJoC7fBuYtX,https://p.scdn.co/mp3-preview/d43237c882689f296dcf1ff82634d7e96eb8e711,Jazz / Blues,
5O1DbH9rJpt32RZCZpQ6el,https://p.scdn.co/mp3-preview/cc65b3241d4df3a7ba26db0f9ee7eeacb08cf680,Instrumental,
3m4AaIMpyyk9sNcnoWDC4d,https://p.scdn.co/mp3-preview/8d50c1a54bf5d3ef45a7d5768779003d85836f9c,Soul / Funk / Disco,
2bQv75oIt4OrcCDWcjhtjM,https://p.scdn.co/mp3-preview/e2f5ecdfc357fb23d289d76f8daf4d581d9caaca,Jazz / Blues,
1x8xEbYcpHM6WUFgXJZDuh,https://p.scdn.co/mp3-preview/ebc5bbab18da54181befaa7877797692ea693052,Jazz / Blues,
7mJF4ILuGlYl9IRW2ZR5n8,https://p.scdn.co/mp3-preview/99f6d61e66f08d45ba3a4e635a74fc2909afd189,Jazz / Blues,
3pOR3xFHuoLmt5M5XPABTy,https://p.scdn.co/mp3-preview/56c6ae606a60cd8807ec60dbf7d33ff5116c1d36,Other,
5nk6zEbAUaoicGq1S80oaO,https://p.scdn.co/mp3-preview/777c376512d24c9381af9c5d4b4a3eac761b4ce5,Jazz / Blues,
3y33EVWO9gq2yVUccqGnOr,https://p.scdn.co/mp3-preview/a4372d586d372e023c35b501015f8e10f2c72230,Soul / Funk / Disco,
4z6DnfaJ9DNi7iEQWQyqah,https://p.scdn.co/mp3-preview/c86286b4c009cd4ba9602a6c4cc04c8f0eb8281d,Jazz / Blues,
6RF8jU5KAlkcXY11UC8pks,https://p.scdn.co/mp3-preview/2b00c20b639934d0ffd20869743ec4d5c294d863,Classical,
7FCcTxy5GsRFHWWcHAIGJ4,https://p.scdn.co/mp3-preview/3db51bb2d44f589abb11c5c2530d432071b2d354,Classical,
3jgzs0sChyKYsN51t4YS8H,https://p.scdn.co/mp3-preview/bf53e4af0bdb2e2585e8d5ce286bdc168ef88abb,Rock / Pop,
7Al1Qf1rpRSp8QffEG1iVt,https://p.scdn.co/mp3-preview/6df38035544b6d656a6612818efbf4aaf09e26a7,Rock / Pop,
4jvdsBfyI6upxdvKjKJqxV,https://p.scdn.co/mp3-preview/e485d773bf98f5796598d77156bf2e307accc6e1,Rock / Pop,
6u4RHQpFXlz5iq4Hm0XyrY,https://p.scdn.co/mp3-preview/1e962342b49afd7c2f582cf9232980419cdabdf9,Classical,
1hmMTnVi0iLqFabHDNXMMg,https://p.scdn.co/mp3-preview/e3538f3ddf36a5fd8b9a7a3f8db2883afe5768ba,Instrumental,
6cj4V6ofYdiW3woW5IJbe7,https://p.scdn.co/mp3-preview/38f898501a592340e2b14630b25fc3bbc7357e97,Rock / Pop,
29FELMq5Q8sVmNgWDn2Wai,https://p.scdn.co/mp3-preview/06d630adbb788dc0349941878d00cc400afca4c1,Soul / Funk / Disco,
79Y45dNYhfaK1HH71q9wGG,https://p.scdn.co/mp3-preview/d9cf187c26fcf4ec0eba4a2f907bb11cc636bce5,Jazz / Blues,
0ewI0egRhNCSSjqLALAwhT,https://p.scdn.co/mp3-preview/4deaf22f90be7806e0419b89e28b6e7dc4033e11,Jazz / Blues,
1LtqLpXdSCtYLMkHU7EjSf,https://p.scdn.co/mp3-preview/bdec0231c0d7aabe1d14893fc7ab4d547d963ff9,Soul / Funk / Disco,
42VVAOP0BzkpZqDESlPMGg,https://p.scdn.co/mp3-preview/cf01554f068be8856c77c0190720c48ab42572dd,Instrumental,
2zw0gB3iwXLDHq8LPa7e1y,https://p.scdn.co/mp3-preview/f1039958b0009223242eb6605570c299772a9ed0,Soul / Funk / Disco,
6lyDCjH00geEGWyAXNdySw,https://p.scdn.co/mp3-preview/b136a06ffcf22546d7330bedd4b7b8bd5e5ee77d,Soul / Funk / Disco,
7iJ0gr4bvVLNf6tIK9Gv5O,https://p.scdn.co/mp3-preview/d7128d9067c10d463dc5c97118c3e936788ff5b0,Rock / Pop,
6aIjmn2C97DpahFKxT9gPs,https://p.scdn.co/mp3-preview/08c9015c5c7fc2079fb64e1bd928de38cbdcb9a4,Hip-Hop / R&B,
1jeBOSYqKaLh7pGmM6uVe5,https://p.scdn.co/mp3-preview/a8407edf96ffe35975f05c95a3ff4f3f5fc3b3ab,Rock / Pop,
3TUprFg7Z55kqc4vi9vgw8,https://p.scdn.co/mp3-preview/bfff700f5fc7d5a7db704430a602d3e52971f1be,Rock / Pop,
72u8ykroQtwkm9yu9OHWhZ,https://p.scdn.co/mp3-preview/c1254a490dd1f82a84efcd06ecb782f97e94a057,Soul / Funk / Disco,
2cApZFmBMCxF3obNmVUXga,https://p.scdn.co/mp3-preview/1078ec300b1721489cff65171514bf99659f0fae,Jazz / Blues,
4yYhy0HbLw88si9DSNDw45,https://p.scdn.co/mp3-preview/9c7d751c21abd0fa5508ce0eedd184a02634014d,Instrumental,
1JED0tXK4nXXtEDRNAUAF0,https://p.scdn.co/mp3-preview/caf4a155eb9ad8b8afab1a9bee223307deadf28d,Jazz / Blues,
1JED0tXK4nXXtEDRNAUAF0,https://p.scdn.co/mp3-preview/caf4a155eb9ad8b8afab1a9bee223307deadf28d,Jazz / Blues,
07BWAbTQKRaMgqBEyYgU5I,https://p.scdn.co/mp3-preview/830e1df72fd398ca9a91f37a5eabe0ac1ac0304f,Other,
7b1iVvFSSzNwQKYOe8gZDS,https://p.scdn.co/mp3-preview/2c52ffc7a0c2edc59f6757cb018ad9b8b640f054,Instrumental,
3INu8UvxLx5T02T4x93EHh,https://p.scdn.co/mp3-preview/05f927aa32b0c7af761faf4d3cc393d8852d9b6c,Instrumental,
4gzUAPZky7dG2ReEPh3URY,https://p.scdn.co/mp3-preview/7e453fc907c35a4d137c1029fee89f35267decfa,Instrumental,
5p1858Qzu0dXFJNW6nZPAd,https://p.scdn.co/mp3-preview/45a02ec37368eb01d6f2257e88846855a51277ee,Instrumental,
5e6zCho08WD33G1hxdAohe,https://p.scdn.co/mp3-preview/37c0df2b5d495b68fcd2b2fa2e46e7030aed25ff,Country / Folk,
2CaDevMIakRZjMnRHIUYt5,https://p.scdn.co/mp3-preview/07f76a80ba17596b9bdb436ac2e9cead73d2c06e,Soul / Funk / Disco,
1yYPwHlNgqeHLVxWPnUW53,https://p.scdn.co/mp3-preview/17de3987d1775ae419f90403a544666d1e9111fe,Soul / Funk / Disco,
4qh7qnVQihI8JTveql5eZO,https://p.scdn.co/mp3-preview/705a7e0e0681dfd67c9127497c05c3c23eacc98b,Soul / Funk / Disco,
47DXxKGRsvov915RRgyIk1,https://p.scdn.co/mp3-preview/267b2f798a5c9812764bed7ebbc119e3cb0f3282,Electronic / Dance,
1A8OrMrc15qpXp5MuOfvG2,https://p.scdn.co/mp3-preview/60ea23c3ac2f0b736a3bc8ee05e0638fa6212c99,Rock / Pop,
67kBDW1tUX2KNt6fPfmexa,https://p.scdn.co/mp3-preview/74b3b6e8131eaa77563e49b03548e052e401ac39,Instrumental,
64BTw481FzG8bv6Qx4XGyt,https://p.scdn.co/mp3-preview/4a47a991f133f8c64f4a1f91d3b0f5cbf4026d63,Jazz / Blues,
3VjJduu56JTXNhkDV1dZK2,https://p.scdn.co/mp3-preview/750f4f38f4214401f451c23dba00298680694f7a,Country / Folk,
2vTPnVToPdKP4W1irOlhz5,https://p.scdn.co/mp3-preview/4b28e14b5353dcd614946a0b850c2a2dd6d55204,Country / Folk,